pipeline,run_id,model,domain,root_feature,collection_mode,llm_host,meta_file,fm_xml,num_sources,num_chunks_total,num_evidence_chunks,context_chars,llm_duration_seconds,wellformed_ok,wellformed_error_count,satisfiable,dead_features_count,core_features_count,coverage_score,semantic_precision,semantic_recall,semantic_f1,feature_count,abstract_feature_count,concrete_feature_count,missing_feature_count,extra_feature_count,missing_feature_ratio,extra_feature_ratio,edge_jaccard_to_gt,parent_match_rate,sat_error,coverage_error,feature_extract_error
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-56-25,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-56-25.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-56-25.xml,,,70,,52.50240993499756,True,0,True,0,1,28.69,0.9318,0.4923,0.6442,44,13,31,125,39,0.9615,0.8864,0.0175,0.6,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-01-00,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-01-00.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-01-00.xml,,,70,,71.57427096366882,True,0,True,0,4,29.49,0.8704,0.4923,0.6289,54,14,40,124,48,0.9538,0.8889,0.0222,0.6667,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-05-40,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-05-40.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-05-40.xml,,,70,,69.75079083442688,False,1,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"mismatched tag: line 44, column 16","mismatched tag: line 44, column 16"
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-10-10,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-10-10.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-10-10.xml,,,70,,42.24565505981445,True,0,True,0,1,29.47,0.8846,0.5154,0.6513,52,15,37,126,48,0.9692,0.9231,0.0168,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-14-07,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-14-07.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-14-07.xml,,,70,,65.31054592132568,False,1,,,,27.7,0.95,0.4923,0.6485,40,12,28,125,35,0.9615,0.875,0.018,0.6,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-18-19,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-18-19.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-18-19.xml,,,70,,44.96122598648071,False,1,,,,27.61,0.8936,0.4923,0.6349,47,14,33,125,42,0.9615,0.8936,0.0172,0.6,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-23-30,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-23-30.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-23-30.xml,,,70,,64.89293503761292,True,0,True,0,4,29.52,0.8704,0.4769,0.6162,54,16,38,125,49,0.9615,0.9074,0.0166,0.6,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-27-34,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-27-34.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-27-34.xml,,,70,,58.07577204704285,False,1,,,,30.49,0.8545,0.4769,0.6122,55,15,40,125,50,0.9615,0.9091,0.0221,0.8,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-33-03,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-33-03.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-33-03.xml,,,70,,112.8960371017456,False,1,,,,37.61,0.8667,0.6,0.7091,60,18,42,125,55,0.9615,0.9167,0.016,0.6,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-45-47,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-45-47.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-45-47.xml,,,70,,554.4197268486023,False,1,,,,28.82,0.9362,0.4923,0.6453,47,14,33,126,43,0.9692,0.9149,0.0172,0.75,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-50-37,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-50-37.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-50-37.xml,,,70,,103.67701983451843,False,1,,,,28.99,0.9138,0.4692,0.6201,58,24,34,125,53,0.9615,0.9138,0.0162,0.6,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-55-50,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-55-50.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T02-55-50.xml,,,70,,113.97113108634949,False,1,,,,26.7,0.8222,0.4692,0.5975,45,15,30,125,40,0.9615,0.8889,0.0174,0.6,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T01-13-44,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T01-13-44.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T01-13-44.xml,,,12,,76.1027090549469,False,1,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"mismatched tag: line 23, column 22","mismatched tag: line 23, column 22"
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T01-31-51,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T01-31-51.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T01-31-51.xml,,,12,,130.62549877166748,False,1,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"mismatched tag: line 22, column 20","mismatched tag: line 22, column 20"
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T01-49-11,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T01-49-11.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T01-49-11.xml,,,12,,173.57253408432007,True,0,True,0,4,24.63,0.8421,0.4538,0.5898,57,16,41,126,53,0.9692,0.9298,0.0163,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T02-16-53,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T02-16-53.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T02-16-53.xml,,,12,,592.3905279636383,True,0,True,0,1,26.79,0.875,0.4692,0.6109,40,12,28,125,35,0.9615,0.875,0.018,0.6,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T02-38-39,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T02-38-39.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T02-38-39.xml,,,12,,65.99194407463074,True,0,True,0,4,28.23,0.86,0.4846,0.6199,50,16,34,125,45,0.9615,0.9,0.0169,0.6,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T03-00-44,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T03-00-44.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T03-00-44.xml,,,12,,96.12745118141174,True,0,True,0,4,26.27,0.875,0.4538,0.5977,48,12,36,126,44,0.9692,0.9167,0.0171,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T03-29-55,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T03-29-55.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T03-29-55.xml,,,12,,581.0969178676605,True,0,True,0,4,23.2,0.878,0.4462,0.5917,41,15,26,126,37,0.9692,0.9024,0.0179,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T03-50-57,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T03-50-57.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T03-50-57.xml,,,12,,100.03442001342773,True,0,True,0,4,25.43,0.8723,0.4308,0.5767,47,17,30,126,43,0.9692,0.9149,0.0172,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T04-11-54,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T04-11-54.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T04-11-54.xml,,,12,,60.14494705200195,True,0,True,0,1,25.23,0.86,0.4615,0.6007,50,15,35,126,46,0.9692,0.92,0.0169,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T04-34-51,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T04-34-51.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T04-34-51.xml,,,12,,87.81166911125183,True,0,True,0,1,28.42,0.86,0.4615,0.6007,50,15,35,126,46,0.9692,0.92,0.0169,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T04-55-44,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T04-55-44.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T04-55-44.xml,,,12,,82.20560503005981,True,0,True,0,1,29.16,0.8571,0.4769,0.6129,56,23,33,126,52,0.9692,0.9286,0.0164,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T05-17-31,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T05-17-31.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T05-17-31.xml,,,12,,104.21781921386719,True,0,True,0,1,25.19,0.8222,0.4538,0.5849,45,12,33,126,41,0.9692,0.9111,0.0174,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T05-40-27,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T05-40-27.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T05-40-27.xml,,,12,,63.54108214378357,True,0,True,0,1,21.65,0.875,0.4077,0.5562,32,12,20,126,28,0.9692,0.875,0.0189,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T06-01-02,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T06-01-02.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T06-01-02.xml,,,12,,52.35738706588745,True,0,True,0,1,25.72,0.8837,0.4769,0.6195,43,14,29,125,38,0.9615,0.8837,0.0176,0.6,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T06-34-09,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T06-34-09.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T06-34-09.xml,,,12,,624.0440337657928,False,1,,,,26.79,0.9111,0.4385,0.592,45,13,32,125,40,0.9615,0.8889,0.0234,0.8,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-01-42,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-01-42.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-01-42.xml,,,12,,573.9837598800659,True,0,True,0,1,27.1,0.902,0.4769,0.6239,51,14,37,125,46,0.9615,0.902,0.0169,0.6,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-17-52,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-17-52.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-17-52.xml,,,12,,76.12592911720276,True,0,True,0,1,27.19,0.8704,0.4923,0.6289,54,18,36,126,50,0.9692,0.9259,0.0166,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-26-44,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-26-44.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-26-44.xml,,,12,,72.83456611633301,True,0,True,0,4,30.4,0.9038,0.5,0.6438,52,17,35,125,47,0.9615,0.9038,0.0168,0.6,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-34-46,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-34-46.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-34-46.xml,,,12,,49.96826386451721,True,0,True,0,1,20.49,0.8049,0.4,0.5344,41,15,26,126,37,0.9692,0.9024,0.0179,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-40-43,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-40-43.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-20T07-40-43.xml,,,12,,105.14337205886841,False,1,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"mismatched tag: line 23, column 22","mismatched tag: line 23, column 22"
ss_rag,ss-rgfm_response_gpt-4.1_2026-02-09T09-32-56,gpt-4.1,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gpt-4.1_2026-02-09T09-32-56.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gpt-4.1_2026-02-09T09-32-56.xml,,,12,,47.9442880153656,True,0,True,0,1,27.78,0.881,0.4538,0.5991,42,15,27,125,37,0.9615,0.881,0.0178,0.6,,,
ss_rag,ss-rgfm_response_gpt-4.1_2026-03-20T01-14-49,gpt-4.1,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gpt-4.1_2026-03-20T01-14-49.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gpt-4.1_2026-03-20T01-14-49.xml,,,12,,49.358407974243164,True,0,True,0,1,35.87,0.931,0.5308,0.6761,58,13,45,124,52,0.9538,0.8966,0.0217,0.6667,,,
